yearOfRegistration,Datasource,gender,ageBroad,majorityStatus,majorityStatusAtExploit,majorityEntry,citizenship,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlRestrictsFinancialAccess,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,meansOfControlNotSpecified,meansOfControlConcatenated,isForcedLabour,isSexualExploit,isOtherExploit,isSexAndLabour,isForcedMarriage,isForcedMilitary,isOrganRemoval,isSlaveryAndPractices,typeOfExploitConcatenated,typeOfLabourAgriculture,typeOfLabourAquafarming,typeOfLabourBegging,typeOfLabourConstruction,typeOfLabourDomesticWork,typeOfLabourHospitality,typeOfLabourIllicitActivities,typeOfLabourManufacturing,typeOfLabourMiningOrDrilling,typeOfLabourPeddling,typeOfLabourTransportation,typeOfLabourOther,typeOfLabourNotSpecified,typeOfLabourConcatenated,typeOfSexProstitution,typeOfSexPornography,typeOfSexRemoteInteractiveServices,typeOfSexPrivateSexualServices,typeOfSexConcatenated,isAbduction,RecruiterRelationship,CountryOfExploitation,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther,recruiterRelationUnknown,record_id,Entity,Code,Year,"16.2.2 - Detected victims of human trafficking, by age and sex (number) - VC_HTF_DETV - under 18 years old - Female"
2007,Case Management,Female,27--29,Adult,,,BG,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,BG,0.0,0.0,0.0,0.0,1.0,265,Netherlands,NLD,2017,39
2007,Case Management,Female,27--29,Adult,,,ID,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,266,Netherlands,NLD,2018,10
2007,Case Management,Female,27--29,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,267,Netherlands,NLD,2021,9
2007,Case Management,Female,27--29,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,CZ,0.0,0.0,0.0,0.0,1.0,268,Netherlands,NLD,2022,13
2007,Case Management,Female,27--29,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,PL,0.0,0.0,0.0,0.0,1.0,269,Niger,NER,2015,18
2007,Case Management,Female,30--38,Adult,,,BG,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,BG,0.0,0.0,0.0,0.0,1.0,270,Niger,NER,2016,18
2007,Case Management,Female,30--38,Adult,,,ID,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,271,Niger,NER,2017,44
2007,Case Management,Female,30--38,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,272,Niger,NER,2018,7
2007,Case Management,Female,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,PL,0.0,0.0,0.0,0.0,1.0,273,Niger,NER,2022,27
2007,Case Management,Female,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,274,Nigeria,NGA,2010,170
2007,Case Management,Female,30--38,Adult,Adult,Adult,UA,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,0.0,False promises;Physical Abuse;Psychoactive substances;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents;Withholds necessities,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,275,Nigeria,NGA,2011,141
2007,Case Management,Female,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,AT,0.0,0.0,0.0,0.0,1.0,276,Nigeria,NGA,2012,105
2007,Case Management,Female,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,277,Nigeria,NGA,2013,387
2007,Case Management,Female,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,278,Nigeria,NGA,2014,458
2007,Case Management,Female,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,279,Nigeria,NGA,2015,288
2007,Case Management,Female,39--47,Adult,,,ID,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,280,Nigeria,NGA,2016,112
2007,Case Management,Female,39--47,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,AT,0.0,0.0,0.0,0.0,1.0,281,Nigeria,NGA,2017,360
2007,Case Management,Female,39--47,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,282,Nigeria,NGA,2018,139
2007,Case Management,Female,39--47,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,283,Nigeria,NGA,2019,150
2007,Case Management,Female,9--17,Minor,,,BG,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,BG,0.0,0.0,0.0,0.0,1.0,284,Nigeria,NGA,2020,154
2007,Case Management,Female,9--17,Minor,,,ID,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,285,Nigeria,NGA,2021,585
2007,Case Management,Female,9--17,Minor,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,286,Nigeria,NGA,2022,245
2007,Case Management,Female,9--17,Minor,,,ML,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,SN,0.0,0.0,0.0,0.0,1.0,287,North Macedonia,MKD,2020,6
2007,Case Management,Male,0--8,Minor,,,CD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UG,0.0,0.0,0.0,0.0,1.0,288,Norway,NOR,2007,19
2007,Case Management,Male,0--8,Minor,,,GW,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,SN,0.0,0.0,0.0,0.0,1.0,289,Norway,NOR,2008,45
2007,Case Management,Male,0--8,Minor,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,290,Norway,NOR,2009,19
2007,Case Management,Male,18--20,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,291,Norway,NOR,2011,26
2007,Case Management,Male,18--20,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,292,Norway,NOR,2012,30
2007,Case Management,Male,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,293,Norway,NOR,2013,10
2007,Case Management,Male,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,294,Norway,NOR,2014,18
2007,Case Management,Male,24--26,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,295,Norway,NOR,2015,15
2007,Case Management,Male,24--26,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,296,Norway,NOR,2016,9
2007,Case Management,Male,27--29,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,297,Pakistan,PAK,2021,1310
2007,Case Management,Male,27--29,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,298,Pakistan,PAK,2022,2170
2007,Case Management,Male,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,299,Paraguay,PRY,2009,30
2007,Case Management,Male,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,300,Paraguay,PRY,2013,5
2007,Case Management,Male,39--47,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,301,Paraguay,PRY,2014,6
2007,Case Management,Male,39--47,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,302,Paraguay,PRY,2016,13
2007,Case Management,Male,9--17,Minor,,,CI,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,SN,0.0,0.0,0.0,0.0,1.0,303,Paraguay,PRY,2019,9
2007,Case Management,Male,9--17,Minor,Minor,Minor,GW,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Begging,0.0,,,,,0.0,,SN,0.0,0.0,0.0,0.0,1.0,304,Paraguay,PRY,2020,59
2007,Case Management,Male,9--17,Minor,,,GW,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Begging,0.0,,,,,0.0,,SN,0.0,0.0,0.0,0.0,1.0,305,Peru,PER,2009,25
2007,Case Management,Male,9--17,Minor,Minor,,GW,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Begging,0.0,,,,,0.0,,SN,0.0,0.0,0.0,0.0,1.0,306,Peru,PER,2010,107
2007,Case Management,Male,9--17,Minor,,Minor,GW,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Begging,0.0,,,,,0.0,,SN,0.0,0.0,0.0,0.0,1.0,307,Peru,PER,2011,26
2007,Case Management,Male,9--17,Minor,,,GW,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,SN,0.0,0.0,0.0,0.0,1.0,308,Peru,PER,2014,21
2007,Case Management,Male,9--17,Minor,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,309,Peru,PER,2015,92
2007,Case Management,Male,9--17,Minor,,,SN,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,SN,0.0,0.0,0.0,0.0,1.0,310,Peru,PER,2016,67
2008,Case Management,Female,18--20,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,311,Peru,PER,2017,16
2008,Case Management,Female,18--20,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD,0.0,0.0,0.0,0.0,1.0,312,Peru,PER,2018,6
2008,Case Management,Female,18--20,Adult,,,RO,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,IT,0.0,0.0,0.0,0.0,1.0,313,Peru,PER,2019,146
2008,Case Management,Female,18--20,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,314,Peru,PER,2020,137
2008,Case Management,Female,18--20,Adult,Minor,Minor,UA,,,,,1.0,1.0,1.0,,,,,,,,,,,0.0,Physical Abuse;Psychological abuse;Sexual abuse,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,315,Peru,PER,2021,43
2008,Case Management,Female,18--20,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,316,Peru,PER,2022,20
2008,Case Management,Female,18--20,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,317,Philippines,PHL,2007,5
2008,Case Management,Female,18--20,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,318,Philippines,PHL,2008,12
2008,Case Management,Female,18--20,Adult,Adult,Adult,UA,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,0.0,False promises;Psychoactive substances;Psychological abuse;Restricts movement;Threats;Withholds documents;Withholds necessities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,319,Philippines,PHL,2012,15
2008,Case Management,Female,21--23,Adult,Adult,Adult,BY,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,320,Philippines,PHL,2013,28
2008,Case Management,Female,21--23,Adult,Minor,Minor,BY,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,321,Philippines,PHL,2014,39
2008,Case Management,Female,21--23,Adult,Minor,Adult,BY,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,322,Philippines,PHL,2015,22
2008,Case Management,Female,21--23,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,323,Philippines,PHL,2016,40
2008,Case Management,Female,21--23,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD,0.0,0.0,0.0,0.0,1.0,324,Philippines,PHL,2021,52
2008,Case Management,Female,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,325,Portugal,PRT,2019,5
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,326,Portugal,PRT,2021,16
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Psychological abuse;Restricts movement;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,327,Portugal,PRT,2022,7
2008,Case Management,Female,21--23,Adult,Minor,Minor,UA,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,328,Qatar,QAT,2008,10
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,329,Romania,ROU,2007,37
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,330,Romania,ROU,2008,23
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Sexual abuse;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,331,Romania,ROU,2009,32
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts movement;Takes earnings;Threats;Withholds documents,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,332,Romania,ROU,2010,37
2008,Case Management,Female,21--23,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents;Withholds necessities,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,333,Romania,ROU,2011,30
